Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
05-10-2022,Lo Wu,Departure,0,0,0,0
05-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
05-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
05-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
05-10-2022,Heung Yuen Wai,Departure,0,0,0,0
05-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,145,21,50,216
05-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,179,140,16,335
05-10-2022,Lok Ma Chau,Arrival,0,0,0,0
05-10-2022,Lok Ma Chau,Departure,0,0,0,0
05-10-2022,Man Kam To,Arrival,0,0,0,0
05-10-2022,Man Kam To,Departure,0,0,0,0
05-10-2022,Sha Tau Kok,Arrival,0,0,0,0
05-10-2022,Sha Tau Kok,Departure,0,0,0,0
05-10-2022,Shenzhen Bay,Arrival,1272,186,11,1469
05-10-2022,Shenzhen Bay,Departure,1192,327,42,1561
05-10-2022,China Ferry Terminal,Arrival,0,0,0,0
05-10-2022,China Ferry Terminal,Departure,0,0,0,0
05-10-2022,Harbour Control,Arrival,0,0,0,0
05-10-2022,Harbour Control,Departure,0,0,0,0
05-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
05-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
05-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
05-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
06-10-2022,Airport,Arrival,4802,1163,770,6735
06-10-2022,Airport,Departure,4625,922,523,6070
06-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
06-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
06-10-2022,Hung Hom,Arrival,0,0,0,0
06-10-2022,Hung Hom,Departure,0,0,0,0
06-10-2022,Lo Wu,Arrival,0,0,0,0
06-10-2022,Lo Wu,Departure,0,0,0,0
06-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
06-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
06-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
06-10-2022,Heung Yuen Wai,Departure,0,0,0,0
06-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,123,24,36,183
06-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,222,136,18,376
06-10-2022,Lok Ma Chau,Arrival,0,0,0,0
06-10-2022,Lok Ma Chau,Departure,0,0,0,0
06-10-2022,Man Kam To,Arrival,0,0,0,0
06-10-2022,Man Kam To,Departure,0,0,0,0
06-10-2022,Sha Tau Kok,Arrival,0,0,0,0
06-10-2022,Sha Tau Kok,Departure,0,0,0,0
06-10-2022,Shenzhen Bay,Arrival,1006,192,15,1213
06-10-2022,Shenzhen Bay,Departure,1199,403,30,1632
06-10-2022,China Ferry Terminal,Arrival,0,0,0,0
06-10-2022,China Ferry Terminal,Departure,0,0,0,0
06-10-2022,Harbour Control,Arrival,0,0,0,0
06-10-2022,Harbour Control,Departure,0,0,0,0
06-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
06-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
06-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
06-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
07-10-2022,Airport,Arrival,4870,1386,852,7108
07-10-2022,Airport,Departure,5575,1315,606,7496
07-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
07-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
07-10-2022,Hung Hom,Arrival,0,0,0,0
07-10-2022,Hung Hom,Departure,0,0,0,0
07-10-2022,Lo Wu,Arrival,0,0,0,0
07-10-2022,Lo Wu,Departure,0,0,0,0
07-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
07-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
07-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
07-10-2022,Heung Yuen Wai,Departure,0,0,0,0
07-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,156,23,29,208
07-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,230,118,21,369
07-10-2022,Lok Ma Chau,Arrival,0,0,0,0
07-10-2022,Lok Ma Chau,Departure,0,0,0,0
07-10-2022,Man Kam To,Arrival,0,0,0,0
07-10-2022,Man Kam To,Departure,0,0,0,0
07-10-2022,Sha Tau Kok,Arrival,0,0,0,0
07-10-2022,Sha Tau Kok,Departure,0,0,0,0
07-10-2022,Shenzhen Bay,Arrival,828,150,16,994
07-10-2022,Shenzhen Bay,Departure,1242,318,34,1594
07-10-2022,China Ferry Terminal,Arrival,0,0,0,0
07-10-2022,China Ferry Terminal,Departure,0,0,0,0
07-10-2022,Harbour Control,Arrival,0,0,0,0
07-10-2022,Harbour Control,Departure,0,0,0,0
07-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
07-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
07-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
07-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
08-10-2022,Airport,Arrival,4684,1226,795,6705
08-10-2022,Airport,Departure,5593,919,648,7160
08-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
08-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
08-10-2022,Hung Hom,Arrival,0,0,0,0
08-10-2022,Hung Hom,Departure,0,0,0,0
08-10-2022,Lo Wu,Arrival,0,0,0,0
08-10-2022,Lo Wu,Departure,0,0,0,0
08-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
08-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
08-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
08-10-2022,Heung Yuen Wai,Departure,0,0,0,0
08-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,170,30,67,267
08-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,196,123,12,331
08-10-2022,Lok Ma Chau,Arrival,0,0,0,0
08-10-2022,Lok Ma Chau,Departure,0,0,0,0
08-10-2022,Man Kam To,Arrival,0,0,0,0
08-10-2022,Man Kam To,Departure,0,0,0,0
08-10-2022,Sha Tau Kok,Arrival,0,0,0,0
08-10-2022,Sha Tau Kok,Departure,0,0,0,0
08-10-2022,Shenzhen Bay,Arrival,1561,286,16,1863
08-10-2022,Shenzhen Bay,Departure,1148,359,27,1534
08-10-2022,China Ferry Terminal,Arrival,0,0,0,0
08-10-2022,China Ferry Terminal,Departure,0,0,0,0
08-10-2022,Harbour Control,Arrival,0,0,0,0
08-10-2022,Harbour Control,Departure,0,0,0,0
08-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
08-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
08-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
08-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
09-10-2022,Airport,Arrival,7003,1104,987,9094
09-10-2022,Airport,Departure,6033,1221,672,7926
09-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
09-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
09-10-2022,Hung Hom,Arrival,0,0,0,0
09-10-2022,Hung Hom,Departure,0,0,0,0
09-10-2022,Lo Wu,Arrival,0,0,0,0
09-10-2022,Lo Wu,Departure,0,0,0,0
09-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
09-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
09-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
09-10-2022,Heung Yuen Wai,Departure,0,0,0,0
09-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,224,43,30,297
09-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,218,152,31,401
09-10-2022,Lok Ma Chau,Arrival,0,0,0,0
09-10-2022,Lok Ma Chau,Departure,0,0,0,0
09-10-2022,Man Kam To,Arrival,0,0,0,0
09-10-2022,Man Kam To,Departure,0,0,0,0
09-10-2022,Sha Tau Kok,Arrival,0,0,0,0
09-10-2022,Sha Tau Kok,Departure,0,0,0,0
09-10-2022,Shenzhen Bay,Arrival,1816,289,27,2132
09-10-2022,Shenzhen Bay,Departure,624,221,12,857
09-10-2022,China Ferry Terminal,Arrival,0,0,0,0
09-10-2022,China Ferry Terminal,Departure,0,0,0,0
09-10-2022,Harbour Control,Arrival,0,0,0,0
09-10-2022,Harbour Control,Departure,0,0,0,0
09-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
09-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
09-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
09-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
10-10-2022,Airport,Arrival,4757,1445,885,7087
10-10-2022,Airport,Departure,4116,560,489,5165
10-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
10-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
10-10-2022,Hung Hom,Arrival,0,0,0,0
10-10-2022,Hung Hom,Departure,0,0,0,0
10-10-2022,Lo Wu,Arrival,0,0,0,0
10-10-2022,Lo Wu,Departure,0,0,0,0
10-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
10-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
10-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
10-10-2022,Heung Yuen Wai,Departure,0,0,0,0
10-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,174,35,56,265
10-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,176,168,26,370
10-10-2022,Lok Ma Chau,Arrival,0,0,0,0
10-10-2022,Lok Ma Chau,Departure,0,0,0,0
10-10-2022,Man Kam To,Arrival,0,0,0,0
10-10-2022,Man Kam To,Departure,0,0,0,0
10-10-2022,Sha Tau Kok,Arrival,0,0,0,0
10-10-2022,Sha Tau Kok,Departure,0,0,0,0
10-10-2022,Shenzhen Bay,Arrival,1788,436,27,2251
10-10-2022,Shenzhen Bay,Departure,696,273,24,993
10-10-2022,China Ferry Terminal,Arrival,0,0,0,0
10-10-2022,China Ferry Terminal,Departure,0,0,0,0
10-10-2022,Harbour Control,Arrival,0,0,0,0
10-10-2022,Harbour Control,Departure,0,0,0,0
10-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
10-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
10-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
10-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
11-10-2022,Airport,Arrival,5044,1174,949,7167
11-10-2022,Airport,Departure,6649,1245,730,8624
11-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
11-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
11-10-2022,Hung Hom,Arrival,0,0,0,0
11-10-2022,Hung Hom,Departure,0,0,0,0
11-10-2022,Lo Wu,Arrival,0,0,0,0
11-10-2022,Lo Wu,Departure,0,0,0,0
11-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
11-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
11-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
11-10-2022,Heung Yuen Wai,Departure,0,0,0,0
11-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,157,35,14,206
11-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,202,177,17,396
11-10-2022,Lok Ma Chau,Arrival,0,0,0,0
11-10-2022,Lok Ma Chau,Departure,0,0,0,0
11-10-2022,Man Kam To,Arrival,0,0,0,0
11-10-2022,Man Kam To,Departure,0,0,0,0
11-10-2022,Sha Tau Kok,Arrival,0,0,0,0
11-10-2022,Sha Tau Kok,Departure,0,0,0,0
11-10-2022,Shenzhen Bay,Arrival,1482,298,11,1791
11-10-2022,Shenzhen Bay,Departure,683,218,34,935
11-10-2022,China Ferry Terminal,Arrival,0,0,0,0
11-10-2022,China Ferry Terminal,Departure,0,0,0,0
11-10-2022,Harbour Control,Arrival,0,0,0,0
11-10-2022,Harbour Control,Departure,0,0,0,0
11-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
11-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
11-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
11-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
12-10-2022,Airport,Arrival,3754,1262,846,5862
12-10-2022,Airport,Departure,5679,847,609,7135
12-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
12-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
12-10-2022,Hung Hom,Arrival,0,0,0,0
12-10-2022,Hung Hom,Departure,0,0,0,0
12-10-2022,Lo Wu,Arrival,0,0,0,0
12-10-2022,Lo Wu,Departure,0,0,0,0
12-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
12-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
12-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
12-10-2022,Heung Yuen Wai,Departure,0,0,0,0
12-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,164,26,45,235
12-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,210,126,16,352
12-10-2022,Lok Ma Chau,Arrival,0,0,0,0
12-10-2022,Lok Ma Chau,Departure,0,0,0,0
12-10-2022,Man Kam To,Arrival,0,0,0,0
12-10-2022,Man Kam To,Departure,0,0,0,0
12-10-2022,Sha Tau Kok,Arrival,0,0,0,0
12-10-2022,Sha Tau Kok,Departure,0,0,0,0
12-10-2022,Shenzhen Bay,Arrival,1311,253,14,1578
12-10-2022,Shenzhen Bay,Departure,680,224,30,934
12-10-2022,China Ferry Terminal,Arrival,0,0,0,0
12-10-2022,China Ferry Terminal,Departure,0,0,0,0
12-10-2022,Harbour Control,Arrival,0,0,0,0
12-10-2022,Harbour Control,Departure,0,0,0,0
12-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
12-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
12-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
12-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
13-10-2022,Airport,Arrival,4632,971,912,6515
13-10-2022,Airport,Departure,6881,929,781,8591
13-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
13-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
13-10-2022,Hung Hom,Arrival,0,0,0,0
13-10-2022,Hung Hom,Departure,0,0,0,0
13-10-2022,Lo Wu,Arrival,0,0,0,0
13-10-2022,Lo Wu,Departure,0,0,0,0
13-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
13-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
13-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
13-10-2022,Heung Yuen Wai,Departure,0,0,0,0
13-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,167,30,33,230
13-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,220,175,37,432
13-10-2022,Lok Ma Chau,Arrival,0,0,0,0
13-10-2022,Lok Ma Chau,Departure,0,0,0,0
13-10-2022,Man Kam To,Arrival,0,0,0,0
13-10-2022,Man Kam To,Departure,0,0,0,0
13-10-2022,Sha Tau Kok,Arrival,0,0,0,0
13-10-2022,Sha Tau Kok,Departure,0,0,0,0
13-10-2022,Shenzhen Bay,Arrival,1204,255,24,1483
13-10-2022,Shenzhen Bay,Departure,738,220,22,980
13-10-2022,China Ferry Terminal,Arrival,0,0,0,0
13-10-2022,China Ferry Terminal,Departure,0,0,0,0
13-10-2022,Harbour Control,Arrival,0,0,0,0
13-10-2022,Harbour Control,Departure,0,0,0,0
13-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
13-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
13-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
13-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
14-10-2022,Airport,Arrival,5063,1426,950,7439
14-10-2022,Airport,Departure,8565,1517,954,11036
14-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
14-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
14-10-2022,Hung Hom,Arrival,0,0,0,0
14-10-2022,Hung Hom,Departure,0,0,0,0
14-10-2022,Lo Wu,Arrival,0,0,0,0
14-10-2022,Lo Wu,Departure,0,0,0,0
14-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
14-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
14-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
14-10-2022,Heung Yuen Wai,Departure,0,0,0,0
14-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,155,22,29,206
14-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,230,148,18,396
14-10-2022,Lok Ma Chau,Arrival,0,0,0,0
14-10-2022,Lok Ma Chau,Departure,0,0,0,0
14-10-2022,Man Kam To,Arrival,0,0,0,0
14-10-2022,Man Kam To,Departure,0,0,0,0
14-10-2022,Sha Tau Kok,Arrival,0,0,0,0
14-10-2022,Sha Tau Kok,Departure,0,0,0,0
14-10-2022,Shenzhen Bay,Arrival,1214,224,30,1468
14-10-2022,Shenzhen Bay,Departure,654,240,23,917
14-10-2022,China Ferry Terminal,Arrival,0,0,0,0
14-10-2022,China Ferry Terminal,Departure,0,0,0,0
14-10-2022,Harbour Control,Arrival,0,0,0,0
14-10-2022,Harbour Control,Departure,0,0,0,0
14-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
14-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
14-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
14-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
15-10-2022,Airport,Arrival,5002,1082,836,6920
15-10-2022,Airport,Departure,8532,1047,918,10497
15-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
15-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
15-10-2022,Hung Hom,Arrival,0,0,0,0
15-10-2022,Hung Hom,Departure,0,0,0,0
15-10-2022,Lo Wu,Arrival,0,0,0,0
15-10-2022,Lo Wu,Departure,0,0,0,0
15-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
15-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
15-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
15-10-2022,Heung Yuen Wai,Departure,0,0,0,0
15-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,196,28,72,296
15-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,195,135,21,351
15-10-2022,Lok Ma Chau,Arrival,0,0,0,0
15-10-2022,Lok Ma Chau,Departure,0,0,0,0
15-10-2022,Man Kam To,Arrival,0,0,0,0
15-10-2022,Man Kam To,Departure,0,0,0,0
15-10-2022,Sha Tau Kok,Arrival,0,0,0,0
15-10-2022,Sha Tau Kok,Departure,0,0,0,0
15-10-2022,Shenzhen Bay,Arrival,1555,346,24,1925
15-10-2022,Shenzhen Bay,Departure,646,262,18,926
15-10-2022,China Ferry Terminal,Arrival,0,0,0,0
15-10-2022,China Ferry Terminal,Departure,0,0,0,0
15-10-2022,Harbour Control,Arrival,0,0,0,0
15-10-2022,Harbour Control,Departure,0,0,0,0
15-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
15-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
15-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
15-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
16-10-2022,Airport,Arrival,8434,1024,1102,10560
16-10-2022,Airport,Departure,8915,1267,1153,11335
16-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
16-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
16-10-2022,Hung Hom,Arrival,0,0,0,0
16-10-2022,Hung Hom,Departure,0,0,0,0
16-10-2022,Lo Wu,Arrival,0,0,0,0
16-10-2022,Lo Wu,Departure,0,0,0,0
16-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
16-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
16-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
16-10-2022,Heung Yuen Wai,Departure,0,0,0,0
16-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,239,24,29,292
16-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,221,138,30,389
16-10-2022,Lok Ma Chau,Arrival,0,0,0,0
16-10-2022,Lok Ma Chau,Departure,0,0,0,0
16-10-2022,Man Kam To,Arrival,0,0,0,0
16-10-2022,Man Kam To,Departure,0,0,0,0
16-10-2022,Sha Tau Kok,Arrival,0,0,0,0
16-10-2022,Sha Tau Kok,Departure,0,0,0,0
16-10-2022,Shenzhen Bay,Arrival,1616,311,28,1955
16-10-2022,Shenzhen Bay,Departure,719,242,13,974
16-10-2022,China Ferry Terminal,Arrival,0,0,0,0
16-10-2022,China Ferry Terminal,Departure,0,0,0,0
16-10-2022,Harbour Control,Arrival,0,0,0,0
16-10-2022,Harbour Control,Departure,0,0,0,0
16-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
16-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
16-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
16-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
17-10-2022,Airport,Arrival,5687,1310,1034,8031
17-10-2022,Airport,Departure,6786,629,699,8114
17-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
17-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
17-10-2022,Hung Hom,Arrival,0,0,0,0
17-10-2022,Hung Hom,Departure,0,0,0,0
17-10-2022,Lo Wu,Arrival,0,0,0,0
17-10-2022,Lo Wu,Departure,0,0,0,0
17-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
17-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
17-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
17-10-2022,Heung Yuen Wai,Departure,0,0,0,0
17-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,195,41,43,279
17-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,169,188,27,384
17-10-2022,Lok Ma Chau,Arrival,0,0,0,0
17-10-2022,Lok Ma Chau,Departure,0,0,0,0
17-10-2022,Man Kam To,Arrival,0,0,0,0
17-10-2022,Man Kam To,Departure,0,0,0,0
17-10-2022,Sha Tau Kok,Arrival,0,0,0,0
17-10-2022,Sha Tau Kok,Departure,0,0,0,0
17-10-2022,Shenzhen Bay,Arrival,1387,261,20,1668
17-10-2022,Shenzhen Bay,Departure,703,203,22,928
17-10-2022,China Ferry Terminal,Arrival,0,0,0,0
17-10-2022,China Ferry Terminal,Departure,0,0,0,0
17-10-2022,Harbour Control,Arrival,0,0,0,0
17-10-2022,Harbour Control,Departure,0,0,0,0
17-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
17-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
17-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
17-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
18-10-2022,Airport,Arrival,6372,1064,1071,8507
18-10-2022,Airport,Departure,6840,1275,841,8956
18-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
18-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
18-10-2022,Hung Hom,Arrival,0,0,0,0
18-10-2022,Hung Hom,Departure,0,0,0,0
18-10-2022,Lo Wu,Arrival,0,0,0,0
18-10-2022,Lo Wu,Departure,0,0,0,0
18-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
18-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
18-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
18-10-2022,Heung Yuen Wai,Departure,0,0,0,0
18-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,158,23,37,218
18-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,245,160,18,423
18-10-2022,Lok Ma Chau,Arrival,0,0,0,0
18-10-2022,Lok Ma Chau,Departure,0,0,0,0
18-10-2022,Man Kam To,Arrival,0,0,0,0
18-10-2022,Man Kam To,Departure,0,0,0,0
18-10-2022,Sha Tau Kok,Arrival,0,0,0,0
18-10-2022,Sha Tau Kok,Departure,0,0,0,0
18-10-2022,Shenzhen Bay,Arrival,1233,202,37,1472
18-10-2022,Shenzhen Bay,Departure,681,238,21,940
18-10-2022,China Ferry Terminal,Arrival,0,0,0,0
18-10-2022,China Ferry Terminal,Departure,0,0,0,0
18-10-2022,Harbour Control,Arrival,0,0,0,0
18-10-2022,Harbour Control,Departure,0,0,0,0
18-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
18-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
18-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
18-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
19-10-2022,Airport,Arrival,5521,1279,887,7687
19-10-2022,Airport,Departure,6649,959,872,8480
19-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
19-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
19-10-2022,Hung Hom,Arrival,0,0,0,0
19-10-2022,Hung Hom,Departure,0,0,0,0
19-10-2022,Lo Wu,Arrival,0,0,0,0
19-10-2022,Lo Wu,Departure,0,0,0,0
19-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
19-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
19-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
19-10-2022,Heung Yuen Wai,Departure,0,0,0,0
19-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,166,29,45,240
19-10-2022,Hong Kong-Zhuhai-Macao Bridge,Departure,200,134,24,358
19-10-2022,Lok Ma Chau,Arrival,0,0,0,0
19-10-2022,Lok Ma Chau,Departure,0,0,0,0
19-10-2022,Man Kam To,Arrival,0,0,0,0
19-10-2022,Man Kam To,Departure,0,0,0,0
19-10-2022,Sha Tau Kok,Arrival,0,0,0,0
19-10-2022,Sha Tau Kok,Departure,0,0,0,0
19-10-2022,Shenzhen Bay,Arrival,1197,201,27,1425
19-10-2022,Shenzhen Bay,Departure,696,168,23,887
19-10-2022,China Ferry Terminal,Arrival,0,0,0,0
19-10-2022,China Ferry Terminal,Departure,0,0,0,0
19-10-2022,Harbour Control,Arrival,0,0,0,0
19-10-2022,Harbour Control,Departure,0,0,0,0
19-10-2022,Kai Tak Cruise Terminal,Arrival,0,0,0,0
19-10-2022,Kai Tak Cruise Terminal,Departure,0,0,0,0
19-10-2022,Macau Ferry Terminal,Arrival,0,0,0,0
19-10-2022,Macau Ferry Terminal,Departure,0,0,0,0
20-10-2022,Airport,Arrival,6867,1161,1090,9118
20-10-2022,Airport,Departure,7188,983,819,8990
20-10-2022,Express Rail Link West Kowloon,Arrival,0,0,0,0
20-10-2022,Express Rail Link West Kowloon,Departure,0,0,0,0
20-10-2022,Hung Hom,Arrival,0,0,0,0
20-10-2022,Hung Hom,Departure,0,0,0,0
20-10-2022,Lo Wu,Arrival,0,0,0,0
20-10-2022,Lo Wu,Departure,0,0,0,0
20-10-2022,Lok Ma Chau Spur Line,Arrival,0,0,0,0
20-10-2022,Lok Ma Chau Spur Line,Departure,0,0,0,0
20-10-2022,Heung Yuen Wai,Arrival,0,0,0,0
20-10-2022,Heung Yuen Wai,Departure,0,0,0,0
20-10-2022,Hong Kong-Zhuhai-Macao Bridge,Arrival,173,27,53,253
